product_id,product_name,category_id,category_name,price,user_id,rating,clicking
26,iphone-13-pro-max26,7,dien-thoai,"28,000,000",9,4,15
27,laptop-asus-27,8,laptop,"21,000,000",9,4.5,19
28,msi28,9,may-tinh-ban,"18,000,000",9,2.5,9
29,tai-nghe-ip29,10,phu-kien,"150,000",9,,0
30,o-cam-4-lo30,11,linh-kien,"120,000",9,,0
31,wave-rsx31,12,xe-may,"22,000,000",9,,0
32,xe-dap-the-thao32,13,xe-dap,"3,000,000",9,,0
33,quan-au33,14,quan-ao,"400,000",9,,0
34,jordan-air34,15,giay-dep,"400,000",9,,0
35,tui-deo-cheo36,16,phu-kien-thoi-trang,"100,000",9,2,7
36,mat-biec37,17,sach,"40,000",9,,0
37,conan38,18,truyen,"12,000",9,4,17
38,tu-lanh-samsung39,19,tu-lanh,"10,000,000",9,,0
39,dieu-hoa-panasonic40,20,dieu-hoa,"7,000,000",9,,0
40,may-giat-tren41,21,may-giat,"5,000,000",9,,0
41,ban-trang-diem42,22,tu-ke-ban,"400,000",9,,0
42,goi-ngu43,23,giuong-chan-nem,"60,000",9,,0
43,keo-cat44,24,dung-cu-nha-bep,"30,000",9,3,10
44,oppo-reno8,7,dien-thoai,"8,000,000",9,3,12
45,laptop-gaming-msi,8,laptop,"25,000,000",9,2.5,8
46,asus10,9,may-tinh-ban,"14,000,000",9,5,24
47,sac-du-phong,10,phu-kien,"350,000",9,,0
48,may-khoan,11,linh-kien,"1,200,000",9,,0
49,air-blade,12,xe-may,"42,000,000",9,,0
50,xe-dap-x,13,xe-dap,"6,000,000",9,,0
51,quan-ao-tre-em,14,quan-ao,"150,000",9,,0
52,dep-cao-su,15,giay-dep,"40,000",9,,0
53,that-lung-da,16,phu-kien-thoi-trang,"200,000",9,2,7
54,co-gai-den-tu-hom-qua,17,sach,"30,000",9,,0
55,inuyasha,18,truyen,"17,000",9,4,16
56,tu-lanh-2-canh,19,tu-lanh,"14,000,000",9,,0
57,dieu-hoa-quat,20,dieu-hoa,"2,000,000",9,,0
58,may-giat-ngang22,21,may-giat,"5,000,000",9,,0
59,ke-de-do,22,tu-ke-ban,"160,000",9,,0
60,nem-ga,23,giuong-chan-nem,"160,000",9,,0
61,bep-tu,24,dung-cu-nha-bep,"300,000",9,4.75,23
62,vsmart,7,dien-thoai,"2,000,000",9,2.5,8
63,laptop-acer,8,laptop,"16,000,000",9,4.75,22
64,msi28,9,may-tinh-ban,"29,000,000",9,5,24
65,op-lung-samsung,10,phu-kien,"30,000",9,,0
66,oc-vit,11,linh-kien,"25,000",9,,0
67,wave-alpha,12,xe-may,"26,000,000",9,,0
68,xe-dap-the-thao32,13,xe-dap,"3,500,000",9,,0
69,ao-somi-nam-nu,14,quan-ao,"250,000",9,,0
70,dep-quai-hau,15,giay-dep,"250,000",9,,0
71,mu-luoi-trai,16,phu-kien-thoi-trang,"80,000",9,3.5,13
72,di-de-tro-ve,17,sach,"40,000",9,,0
73,naruto,18,truyen,"19,000",9,4,15
74,tu-lanh-samsung39,19,tu-lanh,"12,000,000",9,,0
75,dieu-hoa-casper,20,dieu-hoa,"6,000,000",9,,0
76,may-giat-tren41,21,may-giat,"7,000,000",9,,0
77,ban-cong-so,22,tu-ke-ban,"300,000",9,,0
78,goi-om,23,giuong-chan-nem,"30,000",9,,0
79,tu-bat-dua,24,dung-cu-nha-bep,"900,000",9,4.75,22
80,xioami,7,dien-thoai,"4,000,000",9,3.75,14
81,laptop-lenovo,8,laptop,"14,000,000",9,4,15
82,asus10,9,may-tinh-ban,"13,000,000",9,3,12
83,gia-treo-dien-thoai,10,phu-kien,"50,000",9,,0
84,dong-ho-do-dien,11,linh-kien,"250,000",9,,0
85,vespa,12,xe-may,"38,000,000",9,,0
86,xe-dap-the-thao14,13,xe-dap,"2,900,000",9,,0
87,chan-vay,14,quan-ao,"170,000",9,,0
88,giay-cao-got,15,giay-dep,"500,000",9,,0
89,bom-no,16,phu-kien-thoi-trang,"30,000",9,2.5,9
90,mai-mai,17,sach,"40,000",9,,0
91,one-piece,18,truyen,"15,000",9,4.25,18
92,tu-lanh-lg20,19,tu-lanh,"10,000,000",9,,0
93,dieu-hoa-inveter21,20,dieu-hoa,"8,000,000",9,,0
94,may-giat-ngang22,21,may-giat,"6,000,000",9,,0
95,tu-quan-ao,22,tu-ke-ban,"1,200,000",9,,0
96,chan-cong-so,23,giuong-chan-nem,"70,000",9,,0
97,noi-com-dien,24,dung-cu-nha-bep,"300,000",9,5,24
98,iphone-7,7,dien-thoai,"8,000,000",9,4.75,22
99,macbook-a1,8,laptop,"41,000,000",9,4,15
100,msi28,9,may-tinh-ban,"18,000,000",9,1.5,5
101,airpod4,10,phu-kien,"1,500,000",9,,0
102,kim-da-nang,11,linh-kien,"120,000",9,,0
103,winner-x,12,xe-may,"52,000,000",9,,0
104,xe-dap-dia-hinh,13,xe-dap,"3,000,000",9,,0
105,ao-co-tau,14,quan-ao,"200,000",9,,0
106,giay-luoi,15,giay-dep,"350,000",9,,0
107,no-deo-nguc,16,phu-kien-thoi-trang,"100,000",9,4.75,23
108,mot-ngay-moi,17,sach,"40,000",9,,0
109,nu-hoang-ai-cap,18,truyen,"12,000",9,3,12
110,tu-lanh-samsung-160l,19,tu-lanh,"17,000,000",9,,0
111,dieu-hoa-samsung,20,dieu-hoa,"10,000,000",9,,0
112,may-giat-tren-lg,21,may-giat,"9,000,000",9,,0
113,tu-go-nho,22,tu-ke-ban,"400,000",9,,0
114,goi-om,23,giuong-chan-nem,"60,000",9,,0
115,lo-vi-song,24,dung-cu-nha-bep,"1,500,000",9,2.5,9
116,nokia,7,dien-thoai,"3,000,000",9,4.75,23
117,laptop-gaming-g7,8,laptop,"27,000,000",9,5,24
118,asus,9,may-tinh-ban,"20,000,000",9,1.5,6
119,tai-nghe-khong-day,10,phu-kien,"700,000",9,,0
120,bua,11,linh-kien,"90,000",9,,0
121,lead,12,xe-may,"50,000,000",9,,0
122,xe-dap-tre-em,13,xe-dap,"1,200,000",9,,0
123,ao-khoac-len,14,quan-ao,"300,000",9,,0
124,dep-adidas,15,giay-dep,"100,000",9,,0
125,non-thoi-trang,16,phu-kien-thoi-trang,"175,000",9,1.5,5
126,tat-den,17,sach,"80,000",9,,0
127,subasa,18,truyen,"16,000",9,2.5,9
128,tu-lanh-mini,19,tu-lanh,"3,000,000",9,,0
129,dieu-hoa-quat-gio,20,dieu-hoa,"1,500,000",9,,0
130,may-giat-ngang-samsung,21,may-giat,"5,000,000",9,,0
131,ban-an,22,tu-ke-ban,"4,000,000",9,,0
132,giuong-cho-be,23,giuong-chan-nem,"600,000",9,,0
133,muoi-dua-thia,24,dung-cu-nha-bep,"250,000",9,2.5,9
134,sony,7,dien-thoai,"7,000,000",9,1.5,6
135,laptop-thinkpad,8,laptop,"21,000,000",9,4.25,18
136,msi,9,may-tinh-ban,"18,000,000",9,4.5,21
137,kinh-cuong-luc,10,phu-kien,"100,000",9,,0
138,cua-go,11,linh-kien,"275,000",9,,0
139,vision,12,xe-may,"55,000,000",9,,0
140,xe-dap-the-thao,13,xe-dap,"3,000,000",9,,0
141,quan-bo-nam-nu,14,quan-ao,"250,000",9,,0
142,giay-da-bong,15,giay-dep,"400,000",9,,0
143,mu-bao-hiem,16,phu-kien-thoi-trang,"200,000",9,4,16
144,chi-pheo,17,sach,"40,000",9,,0
145,1000-ngay,18,truyen,"110,000",9,3,10
146,tu-lanh-sony,19,tu-lanh,"10,000,000",9,,0
147,dieu-hoa-16000W,20,dieu-hoa,"7,000,000",9,,0
148,may-giat-tren,21,may-giat,"5,000,000",9,,0
149,ghe-go,22,tu-ke-ban,"180,000",9,,0
150,giuong-xep,23,giuong-chan-nem,"600,000",9,,0
151,vi-nuong,24,dung-cu-nha-bep,"30,000",9,2,7
8,iphone-14,7,dien-thoai,"32,000,000",10,,0
9,laptop-dell-g3,8,laptop,"21,000,000",10,,0
10,asus10,9,may-tinh-ban,"15,000,000",10,,0
11,op-lung-ip11,10,phu-kien,"32,000",10,4,15
12,hop-tuavit12,11,linh-kien,"120,000",10,,0
13,sh-150i13,12,xe-may,"132,000,000",10,4.25,18
14,xe-dap-the-thao14,13,xe-dap,"3,200,000",10,,0
15,ao-thu-dong15,14,quan-ao,"250,000",10,4.75,22
16,adidas-nmd16,15,giay-dep,"3,000,000",10,,0
17,tui-xach-lv17,16,phu-kien-thoi-trang,"300,000",10,,0
18,so-do18,17,sach,"80,000",10,,0
19,doremon19,18,truyen,"12,000",10,,0
20,tu-lanh-lg20,19,tu-lanh,"8,000,000",10,,0
21,dieu-hoa-inveter21,20,dieu-hoa,"11,000,000",10,5,24
22,may-giat-ngang22,21,may-giat,"6,000,000",10,,0
23,tu-go23,22,tu-ke-ban,"400,000",10,3.5,12
24,chan-bong24,23,giuong-chan-nem,"600,000",10,4.25,18
25,dao-thai25,24,dung-cu-nha-bep,"50,000",10,,0
26,iphone-13-pro-max26,7,dien-thoai,"28,000,000",10,,0
27,laptop-asus-27,8,laptop,"21,000,000",10,,0
28,msi28,9,may-tinh-ban,"18,000,000",10,,0
29,tai-nghe-ip29,10,phu-kien,"150,000",10,4.25,17
30,o-cam-4-lo30,11,linh-kien,"120,000",10,,0
31,wave-rsx31,12,xe-may,"22,000,000",10,4.25,18
32,xe-dap-the-thao32,13,xe-dap,"3,000,000",10,,0
33,quan-au33,14,quan-ao,"400,000",10,4,15
34,jordan-air34,15,giay-dep,"400,000",10,,0
35,tui-deo-cheo36,16,phu-kien-thoi-trang,"100,000",10,,0
36,mat-biec37,17,sach,"40,000",10,,0
37,conan38,18,truyen,"12,000",10,,0
38,tu-lanh-samsung39,19,tu-lanh,"10,000,000",10,,0
39,dieu-hoa-panasonic40,20,dieu-hoa,"7,000,000",10,4.5,20
40,may-giat-tren41,21,may-giat,"5,000,000",10,,0
41,ban-trang-diem42,22,tu-ke-ban,"400,000",10,4.25,17
42,goi-ngu43,23,giuong-chan-nem,"60,000",10,2.5,9
43,keo-cat44,24,dung-cu-nha-bep,"30,000",10,,0
44,oppo-reno8,7,dien-thoai,"8,000,000",10,,0
45,laptop-gaming-msi,8,laptop,"25,000,000",10,,0
46,asus10,9,may-tinh-ban,"14,000,000",10,,0
47,sac-du-phong,10,phu-kien,"350,000",10,1.5,5
48,may-khoan,11,linh-kien,"1,200,000",10,,0
49,air-blade,12,xe-may,"42,000,000",10,4.5,19
50,xe-dap-x,13,xe-dap,"6,000,000",10,,0
51,quan-ao-tre-em,14,quan-ao,"150,000",10,2,7
52,dep-cao-su,15,giay-dep,"40,000",10,,0
53,that-lung-da,16,phu-kien-thoi-trang,"200,000",10,,0
54,co-gai-den-tu-hom-qua,17,sach,"30,000",10,,0
55,inuyasha,18,truyen,"17,000",10,,0
56,tu-lanh-2-canh,19,tu-lanh,"14,000,000",10,,0
57,dieu-hoa-quat,20,dieu-hoa,"2,000,000",10,4,15
58,may-giat-ngang22,21,may-giat,"5,000,000",10,,0
59,ke-de-do,22,tu-ke-ban,"160,000",10,2.5,8
60,nem-ga,23,giuong-chan-nem,"160,000",10,3.75,14
61,bep-tu,24,dung-cu-nha-bep,"300,000",10,,0
62,vsmart,7,dien-thoai,"2,000,000",10,,0
63,laptop-acer,8,laptop,"16,000,000",10,,0
64,msi28,9,may-tinh-ban,"29,000,000",10,,0
65,op-lung-samsung,10,phu-kien,"30,000",10,5,24
66,oc-vit,11,linh-kien,"25,000",10,,0
67,wave-alpha,12,xe-may,"26,000,000",10,2.5,8
68,xe-dap-the-thao32,13,xe-dap,"3,500,000",10,,0
69,ao-somi-nam-nu,14,quan-ao,"250,000",10,4.5,21
70,dep-quai-hau,15,giay-dep,"250,000",10,,0
71,mu-luoi-trai,16,phu-kien-thoi-trang,"80,000",10,,0
72,di-de-tro-ve,17,sach,"40,000",10,,0
73,naruto,18,truyen,"19,000",10,,0
74,tu-lanh-samsung39,19,tu-lanh,"12,000,000",10,,0
75,dieu-hoa-casper,20,dieu-hoa,"6,000,000",10,4.5,19
76,may-giat-tren41,21,may-giat,"7,000,000",10,,0
77,ban-cong-so,22,tu-ke-ban,"300,000",10,3.5,13
78,goi-om,23,giuong-chan-nem,"30,000",10,3.75,14
79,tu-bat-dua,24,dung-cu-nha-bep,"900,000",10,,0
80,xioami,7,dien-thoai,"4,000,000",10,,0
81,laptop-lenovo,8,laptop,"14,000,000",10,,0
82,asus10,9,may-tinh-ban,"13,000,000",10,,0
83,gia-treo-dien-thoai,10,phu-kien,"50,000",10,1.5,6
84,dong-ho-do-dien,11,linh-kien,"250,000",10,,0
85,vespa,12,xe-may,"38,000,000",10,4.75,22
86,xe-dap-the-thao14,13,xe-dap,"2,900,000",10,,0
87,chan-vay,14,quan-ao,"170,000",10,2,7
88,giay-cao-got,15,giay-dep,"500,000",10,,0
89,bom-no,16,phu-kien-thoi-trang,"30,000",10,,0
90,mai-mai,17,sach,"40,000",10,,0
91,one-piece,18,truyen,"15,000",10,,0
92,tu-lanh-lg20,19,tu-lanh,"10,000,000",10,,0
93,dieu-hoa-inveter21,20,dieu-hoa,"8,000,000",10,1.5,6
94,may-giat-ngang22,21,may-giat,"6,000,000",10,,0
95,tu-quan-ao,22,tu-ke-ban,"1,200,000",10,4.25,17
96,chan-cong-so,23,giuong-chan-nem,"70,000",10,4.75,23
97,noi-com-dien,24,dung-cu-nha-bep,"300,000",10,,0
98,iphone-7,7,dien-thoai,"8,000,000",10,,0
99,macbook-a1,8,laptop,"41,000,000",10,,0
100,msi28,9,may-tinh-ban,"18,000,000",10,,0
101,airpod4,10,phu-kien,"1,500,000",10,1.5,6
102,kim-da-nang,11,linh-kien,"120,000",10,,0
103,winner-x,12,xe-may,"52,000,000",10,5,24
104,xe-dap-dia-hinh,13,xe-dap,"3,000,000",10,,0
105,ao-co-tau,14,quan-ao,"200,000",10,4.5,21
106,giay-luoi,15,giay-dep,"350,000",10,,0
107,no-deo-nguc,16,phu-kien-thoi-trang,"100,000",10,,0
108,mot-ngay-moi,17,sach,"40,000",10,,0
109,nu-hoang-ai-cap,18,truyen,"12,000",10,,0
110,tu-lanh-samsung-160l,19,tu-lanh,"17,000,000",10,,0
111,dieu-hoa-samsung,20,dieu-hoa,"10,000,000",10,4.75,23
112,may-giat-tren-lg,21,may-giat,"9,000,000",10,,0
113,tu-go-nho,22,tu-ke-ban,"400,000",10,4.75,22
114,goi-om,23,giuong-chan-nem,"60,000",10,2.5,8
115,lo-vi-song,24,dung-cu-nha-bep,"1,500,000",10,,0
116,nokia,7,dien-thoai,"3,000,000",10,,0
117,laptop-gaming-g7,8,laptop,"27,000,000",10,,0
118,asus,9,may-tinh-ban,"20,000,000",10,,0
119,tai-nghe-khong-day,10,phu-kien,"700,000",10,1.5,5
120,bua,11,linh-kien,"90,000",10,,0
121,lead,12,xe-may,"50,000,000",10,2.5,8
122,xe-dap-tre-em,13,xe-dap,"1,200,000",10,,0
123,ao-khoac-len,14,quan-ao,"300,000",10,4.5,21
124,dep-adidas,15,giay-dep,"100,000",10,,0
125,non-thoi-trang,16,phu-kien-thoi-trang,"175,000",10,,0
126,tat-den,17,sach,"80,000",10,,0
127,subasa,18,truyen,"16,000",10,,0
128,tu-lanh-mini,19,tu-lanh,"3,000,000",10,,0
129,dieu-hoa-quat-gio,20,dieu-hoa,"1,500,000",10,2.5,9
130,may-giat-ngang-samsung,21,may-giat,"5,000,000",10,,0
131,ban-an,22,tu-ke-ban,"4,000,000",10,4.5,21
132,giuong-cho-be,23,giuong-chan-nem,"600,000",10,4.25,18
133,muoi-dua-thia,24,dung-cu-nha-bep,"250,000",10,,0
134,sony,7,dien-thoai,"7,000,000",10,,0
135,laptop-thinkpad,8,laptop,"21,000,000",10,,0
136,msi,9,may-tinh-ban,"18,000,000",10,,0
137,kinh-cuong-luc,10,phu-kien,"100,000",10,4.75,22
138,cua-go,11,linh-kien,"275,000",10,,0
139,vision,12,xe-may,"55,000,000",10,4.5,21
140,xe-dap-the-thao,13,xe-dap,"3,000,000",10,,0
141,quan-bo-nam-nu,14,quan-ao,"250,000",10,2.5,8
142,giay-da-bong,15,giay-dep,"400,000",10,,0
143,mu-bao-hiem,16,phu-kien-thoi-trang,"200,000",10,,0
144,chi-pheo,17,sach,"40,000",10,,0
145,1000-ngay,18,truyen,"110,000",10,,0
146,tu-lanh-sony,19,tu-lanh,"10,000,000",10,,0
147,dieu-hoa-16000W,20,dieu-hoa,"7,000,000",10,1.5,5
148,may-giat-tren,21,may-giat,"5,000,000",10,,0
149,ghe-go,22,tu-ke-ban,"180,000",10,4.75,22
150,giuong-xep,23,giuong-chan-nem,"600,000",10,3,10
151,vi-nuong,24,dung-cu-nha-bep,"30,000",10,,0
8,iphone-14,7,dien-thoai,"32,000,000",11,3.5,13
9,laptop-dell-g3,8,laptop,"21,000,000",11,,0
10,asus10,9,may-tinh-ban,"15,000,000",11,3,10
11,op-lung-ip11,10,phu-kien,"32,000",11,,0
12,hop-tuavit12,11,linh-kien,"120,000",11,2.5,9
13,sh-150i13,12,xe-may,"132,000,000",11,,0
14,xe-dap-the-thao14,13,xe-dap,"3,200,000",11,3,10
15,ao-thu-dong15,14,quan-ao,"250,000",11,,0
16,adidas-nmd16,15,giay-dep,"3,000,000",11,4,16
17,tui-xach-lv17,16,phu-kien-thoi-trang,"300,000",11,,0
18,so-do18,17,sach,"80,000",11,,0
19,doremon19,18,truyen,"12,000",11,,0
20,tu-lanh-lg20,19,tu-lanh,"8,000,000",11,,0
21,dieu-hoa-inveter21,20,dieu-hoa,"11,000,000",11,,0
22,may-giat-ngang22,21,may-giat,"6,000,000",11,1.5,6
23,tu-go23,22,tu-ke-ban,"400,000",11,,0
24,chan-bong24,23,giuong-chan-nem,"600,000",11,,0
25,dao-thai25,24,dung-cu-nha-bep,"50,000",11,,0
26,iphone-13-pro-max26,7,dien-thoai,"28,000,000",11,3.5,13
27,laptop-asus-27,8,laptop,"21,000,000",11,,0
28,msi28,9,may-tinh-ban,"18,000,000",11,4.5,21
29,tai-nghe-ip29,10,phu-kien,"150,000",11,,0
30,o-cam-4-lo30,11,linh-kien,"120,000",11,3.75,15
31,wave-rsx31,12,xe-may,"22,000,000",11,,0
32,xe-dap-the-thao32,13,xe-dap,"3,000,000",11,3.5,13
33,quan-au33,14,quan-ao,"400,000",11,,0
34,jordan-air34,15,giay-dep,"400,000",11,3.75,15
35,tui-deo-cheo36,16,phu-kien-thoi-trang,"100,000",11,,0
36,mat-biec37,17,sach,"40,000",11,,0
37,conan38,18,truyen,"12,000",11,,0
38,tu-lanh-samsung39,19,tu-lanh,"10,000,000",11,,0
39,dieu-hoa-panasonic40,20,dieu-hoa,"7,000,000",11,,0
40,may-giat-tren41,21,may-giat,"5,000,000",11,3.5,12
41,ban-trang-diem42,22,tu-ke-ban,"400,000",11,,0
42,goi-ngu43,23,giuong-chan-nem,"60,000",11,,0
43,keo-cat44,24,dung-cu-nha-bep,"30,000",11,,0
44,oppo-reno8,7,dien-thoai,"8,000,000",11,4,17
45,laptop-gaming-msi,8,laptop,"25,000,000",11,,0
46,asus10,9,may-tinh-ban,"14,000,000",11,2.5,9
47,sac-du-phong,10,phu-kien,"350,000",11,,0
48,may-khoan,11,linh-kien,"1,200,000",11,4.75,23
49,air-blade,12,xe-may,"42,000,000",11,,0
50,xe-dap-x,13,xe-dap,"6,000,000",11,5,24
51,quan-ao-tre-em,14,quan-ao,"150,000",11,,0
52,dep-cao-su,15,giay-dep,"40,000",11,3.5,12
53,that-lung-da,16,phu-kien-thoi-trang,"200,000",11,,0
54,co-gai-den-tu-hom-qua,17,sach,"30,000",11,,0
55,inuyasha,18,truyen,"17,000",11,,0
56,tu-lanh-2-canh,19,tu-lanh,"14,000,000",11,,0
57,dieu-hoa-quat,20,dieu-hoa,"2,000,000",11,,0
58,may-giat-ngang22,21,may-giat,"5,000,000",11,3.75,15
59,ke-de-do,22,tu-ke-ban,"160,000",11,,0
60,nem-ga,23,giuong-chan-nem,"160,000",11,,0
61,bep-tu,24,dung-cu-nha-bep,"300,000",11,,0
62,vsmart,7,dien-thoai,"2,000,000",11,2.5,9
63,laptop-acer,8,laptop,"16,000,000",11,,0
64,msi28,9,may-tinh-ban,"29,000,000",11,4.5,19
65,op-lung-samsung,10,phu-kien,"30,000",11,,0
66,oc-vit,11,linh-kien,"25,000",11,4.5,19
67,wave-alpha,12,xe-may,"26,000,000",11,,0
68,xe-dap-the-thao32,13,xe-dap,"3,500,000",11,3.75,14
69,ao-somi-nam-nu,14,quan-ao,"250,000",11,,0
70,dep-quai-hau,15,giay-dep,"250,000",11,2,7
71,mu-luoi-trai,16,phu-kien-thoi-trang,"80,000",11,,0
72,di-de-tro-ve,17,sach,"40,000",11,,0
73,naruto,18,truyen,"19,000",11,,0
74,tu-lanh-samsung39,19,tu-lanh,"12,000,000",11,,0
75,dieu-hoa-casper,20,dieu-hoa,"6,000,000",11,,0
76,may-giat-tren41,21,may-giat,"7,000,000",11,3,10
77,ban-cong-so,22,tu-ke-ban,"300,000",11,,0
78,goi-om,23,giuong-chan-nem,"30,000",11,,0
79,tu-bat-dua,24,dung-cu-nha-bep,"900,000",11,,0
80,xioami,7,dien-thoai,"4,000,000",11,3,11
81,laptop-lenovo,8,laptop,"14,000,000",11,,0
82,asus10,9,may-tinh-ban,"13,000,000",11,3.5,13
83,gia-treo-dien-thoai,10,phu-kien,"50,000",11,,0
84,dong-ho-do-dien,11,linh-kien,"250,000",11,3.5,12
85,vespa,12,xe-may,"38,000,000",11,,0
86,xe-dap-the-thao14,13,xe-dap,"2,900,000",11,4.25,18
87,chan-vay,14,quan-ao,"170,000",11,,0
88,giay-cao-got,15,giay-dep,"500,000",11,4.25,18
89,bom-no,16,phu-kien-thoi-trang,"30,000",11,,0
90,mai-mai,17,sach,"40,000",11,,0
91,one-piece,18,truyen,"15,000",11,,0
92,tu-lanh-lg20,19,tu-lanh,"10,000,000",11,,0
93,dieu-hoa-inveter21,20,dieu-hoa,"8,000,000",11,,0
94,may-giat-ngang22,21,may-giat,"6,000,000",11,4,17
95,tu-quan-ao,22,tu-ke-ban,"1,200,000",11,,0
96,chan-cong-so,23,giuong-chan-nem,"70,000",11,,0
97,noi-com-dien,24,dung-cu-nha-bep,"300,000",11,,0
98,iphone-7,7,dien-thoai,"8,000,000",11,3.5,12
99,macbook-a1,8,laptop,"41,000,000",11,,0
100,msi28,9,may-tinh-ban,"18,000,000",11,4,17
101,airpod4,10,phu-kien,"1,500,000",11,,0
102,kim-da-nang,11,linh-kien,"120,000",11,4.5,19
103,winner-x,12,xe-may,"52,000,000",11,,0
104,xe-dap-dia-hinh,13,xe-dap,"3,000,000",11,3.5,13
105,ao-co-tau,14,quan-ao,"200,000",11,,0
106,giay-luoi,15,giay-dep,"350,000",11,4.5,20
107,no-deo-nguc,16,phu-kien-thoi-trang,"100,000",11,,0
108,mot-ngay-moi,17,sach,"40,000",11,,0
109,nu-hoang-ai-cap,18,truyen,"12,000",11,,0
110,tu-lanh-samsung-160l,19,tu-lanh,"17,000,000",11,,0
111,dieu-hoa-samsung,20,dieu-hoa,"10,000,000",11,,0
112,may-giat-tren-lg,21,may-giat,"9,000,000",11,2.5,8
113,tu-go-nho,22,tu-ke-ban,"400,000",11,,0
114,goi-om,23,giuong-chan-nem,"60,000",11,,0
115,lo-vi-song,24,dung-cu-nha-bep,"1,500,000",11,,0
116,nokia,7,dien-thoai,"3,000,000",11,4.5,21
117,laptop-gaming-g7,8,laptop,"27,000,000",11,,0
118,asus,9,may-tinh-ban,"20,000,000",11,4.5,19
119,tai-nghe-khong-day,10,phu-kien,"700,000",11,,0
120,bua,11,linh-kien,"90,000",11,4,16
121,lead,12,xe-may,"50,000,000",11,,0
122,xe-dap-tre-em,13,xe-dap,"1,200,000",11,2.5,9
123,ao-khoac-len,14,quan-ao,"300,000",11,,0
124,dep-adidas,15,giay-dep,"100,000",11,3.5,12
125,non-thoi-trang,16,phu-kien-thoi-trang,"175,000",11,,0
126,tat-den,17,sach,"80,000",11,,0
127,subasa,18,truyen,"16,000",11,,0
128,tu-lanh-mini,19,tu-lanh,"3,000,000",11,,0
129,dieu-hoa-quat-gio,20,dieu-hoa,"1,500,000",11,,0
130,may-giat-ngang-samsung,21,may-giat,"5,000,000",11,3,11
131,ban-an,22,tu-ke-ban,"4,000,000",11,,0
132,giuong-cho-be,23,giuong-chan-nem,"600,000",11,,0
133,muoi-dua-thia,24,dung-cu-nha-bep,"250,000",11,,0
134,sony,7,dien-thoai,"7,000,000",11,3.5,12
135,laptop-thinkpad,8,laptop,"21,000,000",11,,0
136,msi,9,may-tinh-ban,"18,000,000",11,4.5,21
137,kinh-cuong-luc,10,phu-kien,"100,000",11,,0
138,cua-go,11,linh-kien,"275,000",11,4,16
139,vision,12,xe-may,"55,000,000",11,,0
140,xe-dap-the-thao,13,xe-dap,"3,000,000",11,2,7
141,quan-bo-nam-nu,14,quan-ao,"250,000",11,,0
142,giay-da-bong,15,giay-dep,"400,000",11,5,24
143,mu-bao-hiem,16,phu-kien-thoi-trang,"200,000",11,,0
144,chi-pheo,17,sach,"40,000",11,,0
145,1000-ngay,18,truyen,"110,000",11,,0
146,tu-lanh-sony,19,tu-lanh,"10,000,000",11,,0
147,dieu-hoa-16000W,20,dieu-hoa,"7,000,000",11,,0
148,may-giat-tren,21,may-giat,"5,000,000",11,3.75,15
149,ghe-go,22,tu-ke-ban,"180,000",11,,0
150,giuong-xep,23,giuong-chan-nem,"600,000",11,,0
151,vi-nuong,24,dung-cu-nha-bep,"30,000",11,,0
8,iphone-14,7,dien-thoai,"32,000,000",12,,0
9,laptop-dell-g3,8,laptop,"21,000,000",12,,0
10,asus10,9,may-tinh-ban,"15,000,000",12,4,17
11,op-lung-ip11,10,phu-kien,"32,000",12,,0
12,hop-tuavit12,11,linh-kien,"120,000",12,5,24
13,sh-150i13,12,xe-may,"132,000,000",12,,0
14,xe-dap-the-thao14,13,xe-dap,"3,200,000",12,,0
15,ao-thu-dong15,14,quan-ao,"250,000",12,3,11
16,adidas-nmd16,15,giay-dep,"3,000,000",12,,0
17,tui-xach-lv17,16,phu-kien-thoi-trang,"300,000",12,2.5,9
18,so-do18,17,sach,"80,000",12,3,10
19,doremon19,18,truyen,"12,000",12,,0
20,tu-lanh-lg20,19,tu-lanh,"8,000,000",12,,0
21,dieu-hoa-inveter21,20,dieu-hoa,"11,000,000",12,,0
22,may-giat-ngang22,21,may-giat,"6,000,000",12,,0
23,tu-go23,22,tu-ke-ban,"400,000",12,,0
24,chan-bong24,23,giuong-chan-nem,"600,000",12,5,24
25,dao-thai25,24,dung-cu-nha-bep,"50,000",12,,0
26,iphone-13-pro-max26,7,dien-thoai,"28,000,000",12,,0
27,laptop-asus-27,8,laptop,"21,000,000",12,,0
28,msi28,9,may-tinh-ban,"18,000,000",12,2,7
29,tai-nghe-ip29,10,phu-kien,"150,000",12,,0
30,o-cam-4-lo30,11,linh-kien,"120,000",12,4.5,20
31,wave-rsx31,12,xe-may,"22,000,000",12,,0
32,xe-dap-the-thao32,13,xe-dap,"3,000,000",12,,0
33,quan-au33,14,quan-ao,"400,000",12,3,11
34,jordan-air34,15,giay-dep,"400,000",12,,0
35,tui-deo-cheo36,16,phu-kien-thoi-trang,"100,000",12,4.5,21
36,mat-biec37,17,sach,"40,000",12,3.75,15
37,conan38,18,truyen,"12,000",12,,0
38,tu-lanh-samsung39,19,tu-lanh,"10,000,000",12,,0
39,dieu-hoa-panasonic40,20,dieu-hoa,"7,000,000",12,,0
40,may-giat-tren41,21,may-giat,"5,000,000",12,,0
41,ban-trang-diem42,22,tu-ke-ban,"400,000",12,,0
42,goi-ngu43,23,giuong-chan-nem,"60,000",12,4.5,20
