product_id,product_name,category_id,category_name,price,user_id,rating,clicking,score
129,dieu-hoa-quat-gio,20,dieu-hoa,"1,500,000",8,,0,0.5
130,may-giat-ngang-samsung,21,may-giat,"5,000,000",8,,0,0.5
131,ban-an,22,tu-ke-ban,"4,000,000",8,,0,0.5
132,giuong-cho-be,23,giuong-chan-nem,"600,000",8,,0,0.5
133,muoi-dua-thia,24,dung-cu-nha-bep,"250,000",8,,0,0.5
134,sony,7,dien-thoai,"7,000,000",8,,0,0.5
135,laptop-thinkpad,8,laptop,"21,000,000",8,,0,0.5
136,msi,9,may-tinh-ban,"18,000,000",8,,0,0.5
137,kinh-cuong-luc,10,phu-kien,"100,000",8,,0,0.5
138,cua-go,11,linh-kien,"275,000",8,,0,0.5
139,vision,12,xe-may,"55,000,000",8,,2,3.5
140,xe-dap-the-thao,13,xe-dap,"3,000,000",8,,2,3.5
141,quan-bo-nam-nu,14,quan-ao,"250,000",8,,0,0.5
142,giay-da-bong,15,giay-dep,"400,000",8,,0,0.5
143,mu-bao-hiem,16,phu-kien-thoi-trang,"200,000",8,,0,0.5
144,chi-pheo,17,sach,"40,000",8,,0,0.5
145,1000-ngay,18,truyen,"110,000",8,,0,0.5
146,tu-lanh-sony,19,tu-lanh,"10,000,000",8,,0,0.5
147,dieu-hoa-16000W,20,dieu-hoa,"7,000,000",8,,0,0.5
148,may-giat-tren,21,may-giat,"5,000,000",8,,0,0.5
149,ghe-go,22,tu-ke-ban,"180,000",8,,0,0.5
150,giuong-xep,23,giuong-chan-nem,"600,000",8,,0,0.5
151,vi-nuong,24,dung-cu-nha-bep,"30,000",8,,0,0.5
8,iphone-14,7,dien-thoai,"32,000,000",9,,0,0.5
9,laptop-dell-g3,8,laptop,"21,000,000",9,,0,0.5
10,asus10,9,may-tinh-ban,"15,000,000",9,,0,0.5
11,op-lung-ip11,10,phu-kien,"32,000",9,,0,0.5
12,hop-tuavit12,11,linh-kien,"120,000",9,,0,0.5
13,sh-150i13,12,xe-may,"132,000,000",9,,0,0.5
14,xe-dap-the-thao14,13,xe-dap,"3,200,000",9,,0,0.5
15,ao-thu-dong15,14,quan-ao,"250,000",9,,0,0.5
16,adidas-nmd16,15,giay-dep,"3,000,000",9,,0,0.5
17,tui-xach-lv17,16,phu-kien-thoi-trang,"300,000",9,,0,0.5
18,so-do18,17,sach,"80,000",9,,5,4
19,doremon19,18,truyen,"12,000",9,5,20,5
20,tu-lanh-lg20,19,tu-lanh,"8,000,000",9,,0,0.5
21,dieu-hoa-inveter21,20,dieu-hoa,"11,000,000",9,,0,0.5
22,may-giat-ngang22,21,may-giat,"6,000,000",9,,0,0.5
23,tu-go23,22,tu-ke-ban,"400,000",9,,0,0.5
24,chan-bong24,23,giuong-chan-nem,"600,000",9,,0,0.5
25,dao-thai25,24,dung-cu-nha-bep,"50,000",9,,0,0.5
26,iphone-13-pro-max26,7,dien-thoai,"28,000,000",9,,0,0.5
27,laptop-asus-27,8,laptop,"21,000,000",9,,0,0.5
28,msi28,9,may-tinh-ban,"18,000,000",9,,0,0.5
29,tai-nghe-ip29,10,phu-kien,"150,000",9,,0,0.5
30,o-cam-4-lo30,11,linh-kien,"120,000",9,,0,0.5
31,wave-rsx31,12,xe-may,"22,000,000",9,,0,0.5
32,xe-dap-the-thao32,13,xe-dap,"3,000,000",9,,0,0.5
33,quan-au33,14,quan-ao,"400,000",9,,0,0.5
34,jordan-air34,15,giay-dep,"400,000",9,,0,0.5
35,tui-deo-cheo36,16,phu-kien-thoi-trang,"100,000",9,,0,0.5
36,mat-biec37,17,sach,"40,000",9,5,6,4.75
37,conan38,18,truyen,"12,000",9,,12,4
38,tu-lanh-samsung39,19,tu-lanh,"10,000,000",9,,0,0.5
39,dieu-hoa-panasonic40,20,dieu-hoa,"7,000,000",9,,0,0.5
40,may-giat-tren41,21,may-giat,"5,000,000",9,,0,0.5
41,ban-trang-diem42,22,tu-ke-ban,"400,000",9,,0,0.5
42,goi-ngu43,23,giuong-chan-nem,"60,000",9,,0,0.5
43,keo-cat44,24,dung-cu-nha-bep,"30,000",9,,0,0.5
44,oppo-reno8,7,dien-thoai,"8,000,000",9,,0,0.5
45,laptop-gaming-msi,8,laptop,"25,000,000",9,,0,0.5
46,asus10,9,may-tinh-ban,"14,000,000",9,,0,0.5
47,sac-du-phong,10,phu-kien,"350,000",9,,0,0.5
48,may-khoan,11,linh-kien,"1,200,000",9,,0,0.5
49,air-blade,12,xe-may,"42,000,000",9,,0,0.5
50,xe-dap-x,13,xe-dap,"6,000,000",9,,0,0.5
51,quan-ao-tre-em,14,quan-ao,"150,000",9,,0,0.5
52,dep-cao-su,15,giay-dep,"40,000",9,,0,0.5
53,that-lung-da,16,phu-kien-thoi-trang,"200,000",9,,0,0.5
54,co-gai-den-tu-hom-qua,17,sach,"30,000",9,,10,4.5
55,inuyasha,18,truyen,"17,000",9,4,11,4.75
56,tu-lanh-2-canh,19,tu-lanh,"14,000,000",9,,0,0.5
57,dieu-hoa-quat,20,dieu-hoa,"2,000,000",9,,0,0.5
58,may-giat-ngang22,21,may-giat,"5,000,000",9,,0,0.5
59,ke-de-do,22,tu-ke-ban,"160,000",9,,0,0.5
60,nem-ga,23,giuong-chan-nem,"160,000",9,,0,0.5
61,bep-tu,24,dung-cu-nha-bep,"300,000",9,,0,0.5
62,vsmart,7,dien-thoai,"2,000,000",9,,0,0.5
63,laptop-acer,8,laptop,"16,000,000",9,,0,0.5
64,msi28,9,may-tinh-ban,"29,000,000",9,,0,0.5
65,op-lung-samsung,10,phu-kien,"30,000",9,,0,0.5
66,oc-vit,11,linh-kien,"25,000",9,,0,0.5
67,wave-alpha,12,xe-may,"26,000,000",9,,0,0.5
68,xe-dap-the-thao32,13,xe-dap,"3,500,000",9,,0,0.5
69,ao-somi-nam-nu,14,quan-ao,"250,000",9,,0,0.5
70,dep-quai-hau,15,giay-dep,"250,000",9,,0,0.5
71,mu-luoi-trai,16,phu-kien-thoi-trang,"80,000",9,,0,0.5
72,di-de-tro-ve,17,sach,"40,000",9,,3,3
73,naruto,18,truyen,"19,000",9,,20,4.5
74,tu-lanh-samsung39,19,tu-lanh,"12,000,000",9,,0,0.5
75,dieu-hoa-casper,20,dieu-hoa,"6,000,000",9,,0,0.5
76,may-giat-tren41,21,may-giat,"7,000,000",9,,0,0.5
77,ban-cong-so,22,tu-ke-ban,"300,000",9,,0,0.5
78,goi-om,23,giuong-chan-nem,"30,000",9,,0,0.5
79,tu-bat-dua,24,dung-cu-nha-bep,"900,000",9,,0,0.5
80,xioami,7,dien-thoai,"4,000,000",9,,0,0.5
81,laptop-lenovo,8,laptop,"14,000,000",9,,0,0.5
82,asus10,9,may-tinh-ban,"13,000,000",9,,0,0.5
83,gia-treo-dien-thoai,10,phu-kien,"50,000",9,,0,0.5
84,dong-ho-do-dien,11,linh-kien,"250,000",9,,0,0.5
85,vespa,12,xe-may,"38,000,000",9,,0,0.5
86,xe-dap-the-thao14,13,xe-dap,"2,900,000",9,,0,0.5
87,chan-vay,14,quan-ao,"170,000",9,,0,0.5
88,giay-cao-got,15,giay-dep,"500,000",9,,0,0.5
89,bom-no,16,phu-kien-thoi-trang,"30,000",9,,0,0.5
90,mai-mai,17,sach,"40,000",9,,0,2
91,one-piece,18,truyen,"15,000",9,5,30,5
92,tu-lanh-lg20,19,tu-lanh,"10,000,000",9,,0,0.5
93,dieu-hoa-inveter21,20,dieu-hoa,"8,000,000",9,,0,0.5
94,may-giat-ngang22,21,may-giat,"6,000,000",9,,0,0.5
95,tu-quan-ao,22,tu-ke-ban,"1,200,000",9,,0,0.5
96,chan-cong-so,23,giuong-chan-nem,"70,000",9,,0,0.5
97,noi-com-dien,24,dung-cu-nha-bep,"300,000",9,,0,0.5
98,iphone-7,7,dien-thoai,"8,000,000",9,,0,0.5
99,macbook-a1,8,laptop,"41,000,000",9,,0,0.5
100,msi28,9,may-tinh-ban,"18,000,000",9,,0,0.5
101,airpod4,10,phu-kien,"1,500,000",9,,0,0.5
102,kim-da-nang,11,linh-kien,"120,000",9,,0,0.5
103,winner-x,12,xe-may,"52,000,000",9,,0,0.5
104,xe-dap-dia-hinh,13,xe-dap,"3,000,000",9,,0,0.5
105,ao-co-tau,14,quan-ao,"200,000",9,,0,0.5
106,giay-luoi,15,giay-dep,"350,000",9,,0,0.5
107,no-deo-nguc,16,phu-kien-thoi-trang,"100,000",9,,0,0.5
108,mot-ngay-moi,17,sach,"40,000",9,,1,2.5
109,nu-hoang-ai-cap,18,truyen,"12,000",9,,0,2
110,tu-lanh-samsung-160l,19,tu-lanh,"17,000,000",9,,0,0.5
111,dieu-hoa-samsung,20,dieu-hoa,"10,000,000",9,,0,0.5
112,may-giat-tren-lg,21,may-giat,"9,000,000",9,,0,0.5
113,tu-go-nho,22,tu-ke-ban,"400,000",9,,0,0.5
114,goi-om,23,giuong-chan-nem,"60,000",9,,0,0.5
115,lo-vi-song,24,dung-cu-nha-bep,"1,500,000",9,,0,0.5
116,nokia,7,dien-thoai,"3,000,000",9,,0,0.5
117,laptop-gaming-g7,8,laptop,"27,000,000",9,,0,0.5
118,asus,9,may-tinh-ban,"20,000,000",9,,0,0.5
119,tai-nghe-khong-day,10,phu-kien,"700,000",9,,0,0.5
120,bua,11,linh-kien,"90,000",9,,0,0.5
121,lead,12,xe-may,"50,000,000",9,,0,0.5
122,xe-dap-tre-em,13,xe-dap,"1,200,000",9,,0,0.5
123,ao-khoac-len,14,quan-ao,"300,000",9,,0,0.5
124,dep-adidas,15,giay-dep,"100,000",9,,0,0.5
125,non-thoi-trang,16,phu-kien-thoi-trang,"175,000",9,,0,0.5
126,tat-den,17,sach,"80,000",9,3,2,3.75
127,subasa,18,truyen,"16,000",9,4,20,4.5
128,tu-lanh-mini,19,tu-lanh,"3,000,000",9,,0,0.5
129,dieu-hoa-quat-gio,20,dieu-hoa,"1,500,000",9,,0,0.5
130,may-giat-ngang-samsung,21,may-giat,"5,000,000",9,,0,0.5
131,ban-an,22,tu-ke-ban,"4,000,000",9,,0,0.5
132,giuong-cho-be,23,giuong-chan-nem,"600,000",9,,0,0.5
133,muoi-dua-thia,24,dung-cu-nha-bep,"250,000",9,,0,0.5
134,sony,7,dien-thoai,"7,000,000",9,,0,0.5
135,laptop-thinkpad,8,laptop,"21,000,000",9,,0,0.5
136,msi,9,may-tinh-ban,"18,000,000",9,,0,0.5
137,kinh-cuong-luc,10,phu-kien,"100,000",9,,0,0.5
138,cua-go,11,linh-kien,"275,000",9,,0,0.5
139,vision,12,xe-may,"55,000,000",9,,0,0.5
140,xe-dap-the-thao,13,xe-dap,"3,000,000",9,,0,0.5
141,quan-bo-nam-nu,14,quan-ao,"250,000",9,,0,0.5
142,giay-da-bong,15,giay-dep,"400,000",9,,0,0.5
143,mu-bao-hiem,16,phu-kien-thoi-trang,"200,000",9,,0,0.5
144,chi-pheo,17,sach,"40,000",9,5,5,5
145,1000-ngay,18,truyen,"110,000",9,,3,3
146,tu-lanh-sony,19,tu-lanh,"10,000,000",9,,0,0.5
147,dieu-hoa-16000W,20,dieu-hoa,"7,000,000",9,,0,0.5
148,may-giat-tren,21,may-giat,"5,000,000",9,,0,0.5
149,ghe-go,22,tu-ke-ban,"180,000",9,,0,0.5
150,giuong-xep,23,giuong-chan-nem,"600,000",9,,0,0.5
151,vi-nuong,24,dung-cu-nha-bep,"30,000",9,,0,0.5
8,iphone-14,7,dien-thoai,"32,000,000",10,,0,0.5
9,laptop-dell-g3,8,laptop,"21,000,000",10,,0,0.5
10,asus10,9,may-tinh-ban,"15,000,000",10,,0,0.5
11,op-lung-ip11,10,phu-kien,"32,000",10,,0,0.5
12,hop-tuavit12,11,linh-kien,"120,000",10,4,8,4.5
13,sh-150i13,12,xe-may,"132,000,000",10,,0,0.5
14,xe-dap-the-thao14,13,xe-dap,"3,200,000",10,,0,0.5
15,ao-thu-dong15,14,quan-ao,"250,000",10,,0,0.5
16,adidas-nmd16,15,giay-dep,"3,000,000",10,,0,0.5
17,tui-xach-lv17,16,phu-kien-thoi-trang,"300,000",10,,0,0.5
18,so-do18,17,sach,"80,000",10,,0,0.5
19,doremon19,18,truyen,"12,000",10,,0,0.5
20,tu-lanh-lg20,19,tu-lanh,"8,000,000",10,,0,0.5
21,dieu-hoa-inveter21,20,dieu-hoa,"11,000,000",10,,0,0.5
22,may-giat-ngang22,21,may-giat,"6,000,000",10,,0,0.5
23,tu-go23,22,tu-ke-ban,"400,000",10,,0,2
24,chan-bong24,23,giuong-chan-nem,"600,000",10,,0,0.5
25,dao-thai25,24,dung-cu-nha-bep,"50,000",10,,0,2
26,iphone-13-pro-max26,7,dien-thoai,"28,000,000",10,,0,0.5
27,laptop-asus-27,8,laptop,"21,000,000",10,,0,0.5
28,msi28,9,may-tinh-ban,"18,000,000",10,,0,0.5
29,tai-nghe-ip29,10,phu-kien,"150,000",10,,0,0.5
30,o-cam-4-lo30,11,linh-kien,"120,000",10,,6,4
31,wave-rsx31,12,xe-may,"22,000,000",10,,0,0.5
32,xe-dap-the-thao32,13,xe-dap,"3,000,000",10,,0,0.5
33,quan-au33,14,quan-ao,"400,000",10,,0,0.5
34,jordan-air34,15,giay-dep,"400,000",10,,0,0.5
35,tui-deo-cheo36,16,phu-kien-thoi-trang,"100,000",10,,0,0.5
36,mat-biec37,17,sach,"40,000",10,,0,0.5
37,conan38,18,truyen,"12,000",10,,0,0.5
38,tu-lanh-samsung39,19,tu-lanh,"10,000,000",10,,0,0.5
39,dieu-hoa-panasonic40,20,dieu-hoa,"7,000,000",10,,0,0.5
40,may-giat-tren41,21,may-giat,"5,000,000",10,,0,0.5
41,ban-trang-diem42,22,tu-ke-ban,"400,000",10,5,4,4.75
42,goi-ngu43,23,giuong-chan-nem,"60,000",10,,0,0.5
43,keo-cat44,24,dung-cu-nha-bep,"30,000",10,,7,4
44,oppo-reno8,7,dien-thoai,"8,000,000",10,,0,0.5
45,laptop-gaming-msi,8,laptop,"25,000,000",10,,0,0.5
46,asus10,9,may-tinh-ban,"14,000,000",10,,0,0.5
47,sac-du-phong,10,phu-kien,"350,000",10,,0,0.5
48,may-khoan,11,linh-kien,"1,200,000",10,,1,3
49,air-blade,12,xe-may,"42,000,000",10,,0,0.5
50,xe-dap-x,13,xe-dap,"6,000,000",10,,0,0.5
51,quan-ao-tre-em,14,quan-ao,"150,000",10,,0,0.5
52,dep-cao-su,15,giay-dep,"40,000",10,,0,0.5
53,that-lung-da,16,phu-kien-thoi-trang,"200,000",10,,0,0.5
54,co-gai-den-tu-hom-qua,17,sach,"30,000",10,,0,0.5
55,inuyasha,18,truyen,"17,000",10,,0,0.5
56,tu-lanh-2-canh,19,tu-lanh,"14,000,000",10,,0,0.5
57,dieu-hoa-quat,20,dieu-hoa,"2,000,000",10,,0,0.5
58,may-giat-ngang22,21,may-giat,"5,000,000",10,,0,0.5
59,ke-de-do,22,tu-ke-ban,"160,000",10,,0,2
60,nem-ga,23,giuong-chan-nem,"160,000",10,,0,0.5
61,bep-tu,24,dung-cu-nha-bep,"300,000",10,5,6,5
62,vsmart,7,dien-thoai,"2,000,000",10,,0,0.5
63,laptop-acer,8,laptop,"16,000,000",10,,0,0.5
64,msi28,9,may-tinh-ban,"29,000,000",10,,0,0.5
65,op-lung-samsung,10,phu-kien,"30,000",10,,0,0.5
66,oc-vit,11,linh-kien,"25,000",10,5,20,5
67,wave-alpha,12,xe-may,"26,000,000",10,,0,0.5
68,xe-dap-the-thao32,13,xe-dap,"3,500,000",10,,0,0.5
69,ao-somi-nam-nu,14,quan-ao,"250,000",10,,0,0.5
70,dep-quai-hau,15,giay-dep,"250,000",10,,0,0.5
71,mu-luoi-trai,16,phu-kien-thoi-trang,"80,000",10,,0,0.5
72,di-de-tro-ve,17,sach,"40,000",10,,0,0.5
73,naruto,18,truyen,"19,000",10,,0,0.5
74,tu-lanh-samsung39,19,tu-lanh,"12,000,000",10,,0,0.5
75,dieu-hoa-casper,20,dieu-hoa,"6,000,000",10,,0,0.5
76,may-giat-tren41,21,may-giat,"7,000,000",10,,0,0.5
77,ban-cong-so,22,tu-ke-ban,"300,000",10,,1,2
78,goi-om,23,giuong-chan-nem,"30,000",10,,0,0.5
79,tu-bat-dua,24,dung-cu-nha-bep,"900,000",10,4,3,4.5
80,xioami,7,dien-thoai,"4,000,000",10,,0,0.5
81,laptop-lenovo,8,laptop,"14,000,000",10,,0,0.5
82,asus10,9,may-tinh-ban,"13,000,000",10,,0,0.5
83,gia-treo-dien-thoai,10,phu-kien,"50,000",10,,0,0.5
84,dong-ho-do-dien,11,linh-kien,"250,000",10,,3,2.75
85,vespa,12,xe-may,"38,000,000",10,,0,0.5
86,xe-dap-the-thao14,13,xe-dap,"2,900,000",10,,0,0.5
87,chan-vay,14,quan-ao,"170,000",10,,0,0.5
88,giay-cao-got,15,giay-dep,"500,000",10,,0,0.5
89,bom-no,16,phu-kien-thoi-trang,"30,000",10,,0,0.5
90,mai-mai,17,sach,"40,000",10,,0,0.5
91,one-piece,18,truyen,"15,000",10,,0,0.5
92,tu-lanh-lg20,19,tu-lanh,"10,000,000",10,,0,0.5
93,dieu-hoa-inveter21,20,dieu-hoa,"8,000,000",10,,0,0.5
94,may-giat-ngang22,21,may-giat,"6,000,000",10,,0,0.5
95,tu-quan-ao,22,tu-ke-ban,"1,200,000",10,,4,4
96,chan-cong-so,23,giuong-chan-nem,"70,000",10,,0,0.5
97,noi-com-dien,24,dung-cu-nha-bep,"300,000",10,4,4,4.5
98,iphone-7,7,dien-thoai,"8,000,000",10,,0,0.5
99,macbook-a1,8,laptop,"41,000,000",10,,0,0.5
100,msi28,9,may-tinh-ban,"18,000,000",10,,0,0.5
101,airpod4,10,phu-kien,"1,500,000",10,,0,0.5
102,kim-da-nang,11,linh-kien,"120,000",10,5,8,5
103,winner-x,12,xe-may,"52,000,000",10,,0,0.5
104,xe-dap-dia-hinh,13,xe-dap,"3,000,000",10,,0,0.5
105,ao-co-tau,14,quan-ao,"200,000",10,,0,0.5
106,giay-luoi,15,giay-dep,"350,000",10,,0,0.5
107,no-deo-nguc,16,phu-kien-thoi-trang,"100,000",10,,0,0.5
108,mot-ngay-moi,17,sach,"40,000",10,,0,0.5
109,nu-hoang-ai-cap,18,truyen,"12,000",10,,0,0.5
110,tu-lanh-samsung-160l,19,tu-lanh,"17,000,000",10,,0,0.5
111,dieu-hoa-samsung,20,dieu-hoa,"10,000,000",10,,0,0.5
112,may-giat-tren-lg,21,may-giat,"9,000,000",10,,0,0.5
113,tu-go-nho,22,tu-ke-ban,"400,000",10,4,5,4
114,goi-om,23,giuong-chan-nem,"60,000",10,,0,0.5
115,lo-vi-song,24,dung-cu-nha-bep,"1,500,000",10,5,2,4.75
116,nokia,7,dien-thoai,"3,000,000",10,,0,0.5
117,laptop-gaming-g7,8,laptop,"27,000,000",10,,0,0.5
118,asus,9,may-tinh-ban,"20,000,000",10,,0,0.5
119,tai-nghe-khong-day,10,phu-kien,"700,000",10,,0,0.5
120,bua,11,linh-kien,"90,000",10,,5,3
121,lead,12,xe-may,"50,000,000",10,,0,0.5
122,xe-dap-tre-em,13,xe-dap,"1,200,000",10,,0,0.5
123,ao-khoac-len,14,quan-ao,"300,000",10,,0,0.5
124,dep-adidas,15,giay-dep,"100,000",10,,0,0.5
125,non-thoi-trang,16,phu-kien-thoi-trang,"175,000",10,,0,0.5
126,tat-den,17,sach,"80,000",10,,0,0.5
127,subasa,18,truyen,"16,000",10,,0,0.5
128,tu-lanh-mini,19,tu-lanh,"3,000,000",10,,0,0.5
129,dieu-hoa-quat-gio,20,dieu-hoa,"1,500,000",10,,0,0.5
130,may-giat-ngang-samsung,21,may-giat,"5,000,000",10,,0,0.5
131,ban-an,22,tu-ke-ban,"4,000,000",10,,1,2
132,giuong-cho-be,23,giuong-chan-nem,"600,000",10,,0,0.5
133,muoi-dua-thia,24,dung-cu-nha-bep,"250,000",10,,4,3
134,sony,7,dien-thoai,"7,000,000",10,,0,0.5
135,laptop-thinkpad,8,laptop,"21,000,000",10,,0,0.5
136,msi,9,may-tinh-ban,"18,000,000",10,,0,0.5
137,kinh-cuong-luc,10,phu-kien,"100,000",10,,0,0.5
138,cua-go,11,linh-kien,"275,000",10,5,6,4.75
139,vision,12,xe-may,"55,000,000",10,,0,0.5
140,xe-dap-the-thao,13,xe-dap,"3,000,000",10,,0,0.5
141,quan-bo-nam-nu,14,quan-ao,"250,000",10,,0,0.5
142,giay-da-bong,15,giay-dep,"400,000",10,,0,0.5
143,mu-bao-hiem,16,phu-kien-thoi-trang,"200,000",10,,0,0.5
144,chi-pheo,17,sach,"40,000",10,,0,0.5
145,1000-ngay,18,truyen,"110,000",10,,0,0.5
146,tu-lanh-sony,19,tu-lanh,"10,000,000",10,,0,0.5
147,dieu-hoa-16000W,20,dieu-hoa,"7,000,000",10,,0,0.5
148,may-giat-tren,21,may-giat,"5,000,000",10,,0,0.5
149,ghe-go,22,tu-ke-ban,"180,000",10,,5,3.5
150,giuong-xep,23,giuong-chan-nem,"600,000",10,,0,0.5
151,vi-nuong,24,dung-cu-nha-bep,"30,000",10,,1,2
8,iphone-14,7,dien-thoai,"32,000,000",11,,0,0.5
9,laptop-dell-g3,8,laptop,"21,000,000",11,,0,0.5
10,asus10,9,may-tinh-ban,"15,000,000",11,,0,0.5
11,op-lung-ip11,10,phu-kien,"32,000",11,,0,0.5
12,hop-tuavit12,11,linh-kien,"120,000",11,,0,0.5
13,sh-150i13,12,xe-may,"132,000,000",11,,0,0.5
14,xe-dap-the-thao14,13,xe-dap,"3,200,000",11,,0,0.5
15,ao-thu-dong15,14,quan-ao,"250,000",11,,0,0.5
16,adidas-nmd16,15,giay-dep,"3,000,000",11,,0,0.5
17,tui-xach-lv17,16,phu-kien-thoi-trang,"300,000",11,,0,0.5
18,so-do18,17,sach,"80,000",11,,0,0.5
19,doremon19,18,truyen,"12,000",11,,0,0.5
20,tu-lanh-lg20,19,tu-lanh,"8,000,000",11,,6,4
21,dieu-hoa-inveter21,20,dieu-hoa,"11,000,000",11,,7,4
22,may-giat-ngang22,21,may-giat,"6,000,000",11,,5,4
23,tu-go23,22,tu-ke-ban,"400,000",11,,0,0.5
24,chan-bong24,23,giuong-chan-nem,"600,000",11,,0,0.5
25,dao-thai25,24,dung-cu-nha-bep,"50,000",11,,0,0.5
26,iphone-13-pro-max26,7,dien-thoai,"28,000,000",11,,0,0.5
27,laptop-asus-27,8,laptop,"21,000,000",11,,0,0.5
28,msi28,9,may-tinh-ban,"18,000,000",11,,0,0.5
29,tai-nghe-ip29,10,phu-kien,"150,000",11,,0,0.5
30,o-cam-4-lo30,11,linh-kien,"120,000",11,,0,0.5
31,wave-rsx31,12,xe-may,"22,000,000",11,,0,0.5
32,xe-dap-the-thao32,13,xe-dap,"3,000,000",11,,0,0.5
33,quan-au33,14,quan-ao,"400,000",11,,0,0.5
34,jordan-air34,15,giay-dep,"400,000",11,,0,0.5
35,tui-deo-cheo36,16,phu-kien-thoi-trang,"100,000",11,,0,0.5
36,mat-biec37,17,sach,"40,000",11,,0,0.5
37,conan38,18,truyen,"12,000",11,,0,0.5
38,tu-lanh-samsung39,19,tu-lanh,"10,000,000",11,,9,4.5
39,dieu-hoa-panasonic40,20,dieu-hoa,"7,000,000",11,5,4,5
40,may-giat-tren41,21,may-giat,"5,000,000",11,,8,4.5
41,ban-trang-diem42,22,tu-ke-ban,"400,000",11,,0,0.5
42,goi-ngu43,23,giuong-chan-nem,"60,000",11,,0,0.5
43,keo-cat44,24,dung-cu-nha-bep,"30,000",11,,0,0.5
44,oppo-reno8,7,dien-thoai,"8,000,000",11,,0,0.5
45,laptop-gaming-msi,8,laptop,"25,000,000",11,,0,0.5
46,asus10,9,may-tinh-ban,"14,000,000",11,,0,0.5
47,sac-du-phong,10,phu-kien,"350,000",11,,0,0.5
48,may-khoan,11,linh-kien,"1,200,000",11,,0,0.5
49,air-blade,12,xe-may,"42,000,000",11,,0,0.5
50,xe-dap-x,13,xe-dap,"6,000,000",11,,0,0.5
51,quan-ao-tre-em,14,quan-ao,"150,000",11,,0,0.5
52,dep-cao-su,15,giay-dep,"40,000",11,,0,0.5
53,that-lung-da,16,phu-kien-thoi-trang,"200,000",11,,0,0.5
54,co-gai-den-tu-hom-qua,17,sach,"30,000",11,,0,0.5
55,inuyasha,18,truyen,"17,000",11,,0,0.5
56,tu-lanh-2-canh,19,tu-lanh,"14,000,000",11,5,6,5
57,dieu-hoa-quat,20,dieu-hoa,"2,000,000",11,,3,4
58,may-giat-ngang22,21,may-giat,"5,000,000",11,,6,4
59,ke-de-do,22,tu-ke-ban,"160,000",11,,0,0.5
60,nem-ga,23,giuong-chan-nem,"160,000",11,,0,0.5
61,bep-tu,24,dung-cu-nha-bep,"300,000",11,,0,0.5
62,vsmart,7,dien-thoai,"2,000,000",11,,0,0.5
63,laptop-acer,8,laptop,"16,000,000",11,,0,0.5
64,msi28,9,may-tinh-ban,"29,000,000",11,,0,0.5
65,op-lung-samsung,10,phu-kien,"30,000",11,,0,0.5
66,oc-vit,11,linh-kien,"25,000",11,,0,0.5
67,wave-alpha,12,xe-may,"26,000,000",11,,0,0.5
68,xe-dap-the-thao32,13,xe-dap,"3,500,000",11,,0,0.5
69,ao-somi-nam-nu,14,quan-ao,"250,000",11,,0,0.5
70,dep-quai-hau,15,giay-dep,"250,000",11,,0,0.5
71,mu-luoi-trai,16,phu-kien-thoi-trang,"80,000",11,,0,0.5
72,di-de-tro-ve,17,sach,"40,000",11,,0,0.5
73,naruto,18,truyen,"19,000",11,,0,0.5
74,tu-lanh-samsung39,19,tu-lanh,"12,000,000",11,,4,4
75,dieu-hoa-casper,20,dieu-hoa,"6,000,000",11,,3,3.5
76,may-giat-tren41,21,may-giat,"7,000,000",11,,3,3.5
77,ban-cong-so,22,tu-ke-ban,"300,000",11,,0,0.5
78,goi-om,23,giuong-chan-nem,"30,000",11,,0,0.5
79,tu-bat-dua,24,dung-cu-nha-bep,"900,000",11,,0,0.5
80,xioami,7,dien-thoai,"4,000,000",11,,0,0.5
81,laptop-lenovo,8,laptop,"14,000,000",11,,0,0.5
82,asus10,9,may-tinh-ban,"13,000,000",11,,0,0.5
83,gia-treo-dien-thoai,10,phu-kien,"50,000",11,,0,0.5
84,dong-ho-do-dien,11,linh-kien,"250,000",11,,0,0.5
85,vespa,12,xe-may,"38,000,000",11,,0,0.5
86,xe-dap-the-thao14,13,xe-dap,"2,900,000",11,,0,0.5
87,chan-vay,14,quan-ao,"170,000",11,,0,0.5
88,giay-cao-got,15,giay-dep,"500,000",11,,0,0.5
89,bom-no,16,phu-kien-thoi-trang,"30,000",11,,0,0.5
90,mai-mai,17,sach,"40,000",11,,0,0.5
91,one-piece,18,truyen,"15,000",11,,0,0.5
92,tu-lanh-lg20,19,tu-lanh,"10,000,000",11,5,5,5
93,dieu-hoa-inveter21,20,dieu-hoa,"8,000,000",11,,2,3.5
94,may-giat-ngang22,21,may-giat,"6,000,000",11,,1,2.75
95,tu-quan-ao,22,tu-ke-ban,"1,200,000",11,,0,0.5
96,chan-cong-so,23,giuong-chan-nem,"70,000",11,,0,0.5
97,noi-com-dien,24,dung-cu-nha-bep,"300,000",11,,0,0.5
98,iphone-7,7,dien-thoai,"8,000,000",11,,0,0.5
99,macbook-a1,8,laptop,"41,000,000",11,,0,0.5
100,msi28,9,may-tinh-ban,"18,000,000",11,,0,0.5
101,airpod4,10,phu-kien,"1,500,000",11,,0,0.5
102,kim-da-nang,11,linh-kien,"120,000",11,,0,0.5
103,winner-x,12,xe-may,"52,000,000",11,,0,0.5
104,xe-dap-dia-hinh,13,xe-dap,"3,000,000",11,,0,0.5
105,ao-co-tau,14,quan-ao,"200,000",11,,0,0.5
